state,year,district,block,halqa,ward_no,ward_name,tier,reservation,caste_reservation,woman_reserved,listing_scope,pop_sc,pop_st,pop_oc,pop_total,reservation_raw,script,source_path,source_page,source_pdf
Jammu & Kashmir,2010,,,Godal,5,Kund,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,2,Basohli.pdf
Jammu & Kashmir,2010,,,Godal,6,Tarora,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,2,Basohli.pdf
Jammu & Kashmir,2010,,,Nagali,1,Beri Ghat,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/Basohli.pdf,2,Basohli.pdf
Jammu & Kashmir,2010,,,Nagali,2,Bagg,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,2,Basohli.pdf
Jammu & Kashmir,2010,,,Nagali,3,L/Nagali,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,2,Basohli.pdf
Jammu & Kashmir,2010,,,Nagali,4,U/Nagali,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,2,Basohli.pdf
Jammu & Kashmir,2010,,,Nagali,5,Khalund,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Basohli.pdf,2,Basohli.pdf
Jammu & Kashmir,2010,,,Nagali,6,Sudal,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,2,Basohli.pdf
Jammu & Kashmir,2010,,,Sandher,1,Khalla,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,2,Basohli.pdf
Jammu & Kashmir,2010,,,Sandher,2,Plahi,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,2,Basohli.pdf
Jammu & Kashmir,2010,,,Sandher,3,Selow,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,2,Basohli.pdf
Jammu & Kashmir,2010,,,Sandher,4,Shara,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,2,Basohli.pdf
Jammu & Kashmir,2010,,,Sandher,5,Khable,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Basohli.pdf,2,Basohli.pdf
Jammu & Kashmir,2010,,,Sandher,6,Sandher I,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,2,Basohli.pdf
Jammu & Kashmir,2010,,,Sandher,7,Sandher II,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,2,Basohli.pdf
Jammu & Kashmir,2010,,,Sandher,8,Nogna,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,2,Basohli.pdf
Jammu & Kashmir,2010,,,Saman,1,Khrana,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,2,Basohli.pdf
Jammu & Kashmir,2010,,,Saman,2,Jandrota East,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,2,Basohli.pdf
Jammu & Kashmir,2010,,,Saman,3,Jandrota West,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Basohli.pdf,2,Basohli.pdf
Jammu & Kashmir,2010,,,Saman,4,Narolli,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,2,Basohli.pdf
Jammu & Kashmir,2010,,,Saman,5,Saman,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Basohli.pdf,2,Basohli.pdf
Jammu & Kashmir,2010,,,Saman,6,Blow,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,2,Basohli.pdf
Jammu & Kashmir,2010,,,Name Of Panchayat,S.No.,Name Of Panch Constituencies,ward,Other than Woman,NONE,0,all_seats,,,,,Remarks Reserved/ UnReserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Mara Patti,1,Swankh,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Mara Patti,2,Kotla,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Mara Patti,3,Kangote Dhani,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Mara Patti,4,Patti,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Mara Patti,5,Mara,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Mara Patti,6,Kelhari,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Mara Patti,7,Taloti,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Mara Patti,8,Planoo,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Khaddi,1,U/Khaddi,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Khaddi,2,L/Khaddi,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Khaddi,3,Chamur,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Khaddi,4,Kudanu,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Khaddi,5,Deusoi I,ward,ST Other than Woman,ST,0,all_seats,,,,,Res. For ST,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Khaddi,6,Deusoi II,ward,ST Other than Woman,ST,0,all_seats,,,,,Res. For ST,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Hut,1,U/Hut,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Hut,2,Hutt Proper,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Hut,3,Dedra,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Hut,4,Patrara,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Hut,5,Kashir,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Hut,6,Badari,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Adhat,1,L/Simani,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Adhat,2,U/Simani,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Adhat,3,Kathun,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Adhat,4,Adhat,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Adhat,5,Kiyari,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Adhat,6,Duga Gran,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,D/Mahanpur,1,Kathan,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,D/Mahanpur,2,Nund,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,D/Mahanpur,3,Kermum,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,D/Mahanpur,4,Pagotta,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,D/Mahanpur,5,D/Mahanpur,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,D/Mahanpur,6,Zole,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,D/Kohar,1,Dhar Kohar I,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,D/Kohar,2,Dhar Kohar II,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,D/Kohar,3,Dhar Kohar III,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,D/Kohar,4,Kharu,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,D/Kohar,5,Parsotta I,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,D/Kohar,6,Parsotta II,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Draman,1,Draman I,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Draman,2,Draman II,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Draman,3,Draman III,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Draman,4,Draman IV,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Draman,5,Draman V,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Draman,6,Draman VI,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Draman,7,Draman VII,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Draman,8,Draman VIII,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Jannu,1,Gadodi,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Jannu,2,U/Jannu,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,3,Basohli.pdf
Jammu & Kashmir,2010,,,Name Of Panchayat,S.No.,Name Of Panch Constituencies,ward,Other than Woman,NONE,0,all_seats,,,,,Remarks Reserved/ UnReserved,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,Name Of Panchayat,3,Khuni Dhar,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,Name Of Panchayat,4,Proper Jannu,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,Name Of Panchayat,5,Upper Thanue,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,Name Of Panchayat,6,Dhana,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,B/Rural,1,Patti,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,B/Rural,2,Batara,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,B/Rural,3,Kothi,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,B/Rural,4,Rehan Proper,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,B/Rural,5,Prungal,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,B/Rural,6,Mandla East,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,B/Rural,7,Mandla SC,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,B/Rural,8,Mandla West,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,Plahi,1,Kudera I,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,Plahi,2,Kudera II,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,Plahi,3,Hortal,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,Plahi,4,Pathiara,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,Plahi,5,Diara,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,Plahi,6,Tildi,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,Plahi,7,Tolla,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,Plahi,8,Plahi I,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,Plahi,9,Plahi II,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,Plahi,10,Plahi III,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,Prehta,1,Naki,ward,ST Woman,ST,1,all_seats,,,,,Res. For ST/Women,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,Prehta,2,Dhana,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,Prehta,3,U/Prehta,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,Prehta,4,L/Prehta,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,Prehta,5,Bari,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,Prehta,6,Nagrota,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,Prehta,7,Kharmeth,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,Prehta,8,Nehalee,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,"Mahanpur ""A""",1,Mahanpur Raipur,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,"Mahanpur ""A""",2,Mahanpur Seri,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,"Mahanpur ""A""",3,Mahanpur Kupri,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,"Mahanpur ""A""",4,Mahanpur U/Charoli,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,"Mahanpur ""A""",5,Mahanpur U/Mahanpur,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,"Mahanpur ""A""",6,Mahanpur L/Charoli,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,"Mahanpur ""A""",7,Mahanpur U/Raipur,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,"Mahanpur ""A""",8,Mahanpur L/Raipur,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,"Mahanpur ""B""",1,Salari Lower,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,"Mahanpur ""B""",2,Salari Upper,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,"Mahanpur ""B""",3,Baglow,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,"Mahanpur ""B""",4,Rehlta,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,"Mahanpur ""B""",5,Trimbli Upper,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,"Mahanpur ""B""",6,Trimbli Lower,ward,ST Other than Woman,ST,0,all_seats,,,,,Res. For ST,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,Nowshera,1,Kather I,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,Nowshera,2,Kather II,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,Nowshera,3,Nowshera,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,4,Basohli.pdf
Jammu & Kashmir,2010,,,Name Of Panchayat,S.No.,Name Of Panch Constituencies,ward,Other than Woman,NONE,0,all_seats,,,,,Remarks Reserved/ UnReserved,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Name Of Panchayat,4,Sundla,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Name Of Panchayat,5,Kua,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Name Of Panchayat,6,Samlar,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Ghagrore,1,Dhani,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Ghagrore,2,Jait,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Ghagrore,3,Kakdhera,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Ghagrore,4,Ghagrore,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Ghagrore,5,Ghagrore Khass,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Ghagrore,6,Madrakhi,ward,ST Other than Woman,ST,0,all_seats,,,,,Res. For ST,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Jhanker,1,New Jhanker,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Jhanker,2,Bagoon,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Jhanker,3,L/Jhanker,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Jhanker,4,Pipral,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Jhanker,5,Lie,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Jhanker,6,Lathoda,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Dodla,1,Dodla,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Dodla,2,Mohre,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Dodla,3,Larri East,ward,SC Other than Woman,SC,0,all_seats,,,,,Res. For SC,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Dodla,4,Larri West,ward,SC Woman,SC,1,all_seats,,,,,Res. For SC/Women,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Dodla,5,Suiry East,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Dodla,6,Suiry West,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Bhoond,1,Noni,ward,ST Woman,ST,1,all_seats,,,,,Res. For ST/Women,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Bhoond,2,U/Kote,ward,ST Other than Woman,ST,0,all_seats,,,,,Res. For ST,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Bhoond,3,L/Kote,ward,ST Other than Woman,ST,0,all_seats,,,,,Res. For ST,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Bhoond,4,U/Bhoond,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Bhoond,5,L/Bhoond,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Bhoond,6,Koula,ward,Other than Woman,NONE,0,all_seats,,,,,Un Reserved,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
Jammu & Kashmir,2010,,,Jandrali,1,U/Jandrali,ward,Woman,NONE,1,all_seats,,,,,Res. For Women,latin,data/jk/2010/Basohli.pdf,5,Basohli.pdf
